nucleo,processo,vara,data,prioridades,dias
7ª CC,0002671-10.2025.8.17.2220,1ª Vara Cível da Comarca de Arcoverde,14/05/2026,Prioridade Legal,2
6ª CCJ,0002873-84.2025.8.17.2220,1ª Vara Cível da Comarca de Arcoverde,15/05/2026,Prioridade Legal,1
6ª CCJ,0003016-10.2024.8.17.2220,1ª Vara Cível da Comarca de Arcoverde,07/05/2026,Prioridade Legal,9
7ª CC,0003398-03.2024.8.17.2220,1ª Vara Cível da Comarca de Arcoverde,06/05/2026,Sem prioridade,10
6ª CCJ,0003404-10.2024.8.17.2220,1ª Vara Cível da Comarca de Arcoverde,29/04/2026,Prioridade Legal,17
7ª CC,0003623-86.2025.8.17.2220,1ª Vara Cível da Comarca de Arcoverde,12/05/2026,Prioridade Legal,4
6ª CCJ,0003717-69.2015.8.17.0220,1ª Vara Cível da Comarca de Arcoverde,30/04/2026,Sem prioridade,16
6ª CCJ,0003899-54.2024.8.17.2220,1ª Vara Cível da Comarca de Arcoverde,14/05/2026,Prioridade Legal,2
6ª CCJ,0004062-97.2025.8.17.2220,1ª Vara Cível da Comarca de Arcoverde,12/05/2026,Prioridade Legal,4
2ª CC,0001255-89.2023.8.17.4220,2ª Vara Criminal da Comarca de Arcoverde,15/05/2026,Sem prioridade,0
7ª CC,0000417-30.2026.8.17.2220,2ª Vara Cível da Comarca de Arcoverde,12/05/2026,Prioridade Legal,4
7ª CC,0000928-28.2026.8.17.2220,2ª Vara Cível da Comarca de Arcoverde,12/05/2026,Prioridade Legal,4
6ª CCJ,0001061-70.2026.8.17.2220,2ª Vara Cível da Comarca de Arcoverde,11/05/2026,Prioridade Legal,5
6ª CCJ,0001749-48.2008.8.17.0220,2ª Vara Cível da Comarca de Arcoverde,05/05/2026,Sem prioridade,11
7ª CC,0001779-04.2025.8.17.2220,2ª Vara Cível da Comarca de Arcoverde,07/05/2026,Prioridade Legal,9
7ª CC,0001917-68.2025.8.17.2220,2ª Vara Cível da Comarca de Arcoverde,14/05/2026,Prioridade Legal,3
7ª CC,0002186-56.2025.8.17.3110,2ª Vara Cível da Comarca de Arcoverde,06/05/2026,Prioridade Legal,10
7ª CC,0003801-35.2025.8.17.2220,2ª Vara Cível da Comarca de Arcoverde,07/05/2026,Prioridade Legal,9
7ª CC,0004174-66.2025.8.17.2220,2ª Vara Cível da Comarca de Arcoverde,06/05/2026,Prioridade Legal,10
5ª CC,0000014-41.2020.8.17.2230,Vara Única da Comarca de Barreiros,30/04/2026,Prioridade Legal,16
5ª CC,0000035-87.2025.8.17.6030,Vara Única da Comarca de Barreiros,07/05/2026,Prioridade Legal,0
5ª CC,0000103-84.2019.8.17.0230,Vara Única da Comarca de Barreiros,07/05/2026,Super prioridade,0
5ª CC,0000107-96.2023.8.17.2230,Vara Única da Comarca de Barreiros,08/05/2026,Prioridade Legal,8
5ª CC,0000126-05.2023.8.17.2230,Vara Única da Comarca de Barreiros,07/05/2026,Sem prioridade,9
5ª CC,0000127-24.2022.8.17.2230,Vara Única da Comarca de Barreiros,05/05/2026,Prioridade Legal,11
5ª CC,0000140-81.2026.8.17.2230,Vara Única da Comarca de Barreiros,08/05/2026,Prioridade Legal,8
5ª CC,0000157-54.2025.8.17.2230,Vara Única da Comarca de Barreiros,05/05/2026,Prioridade Legal,11
5ª CC,0000188-75.2016.8.17.0230,Vara Única da Comarca de Barreiros,30/04/2026,Sem prioridade,16
4ª CCJ,0000216-42.2025.8.17.2230,Vara Única da Comarca de Barreiros,15/05/2026,Prioridade Legal,1
5ª CC,0000253-45.2024.8.17.5030,Vara Única da Comarca de Barreiros,29/04/2026,Prioridade Legal,0
5ª CC,0000361-69.2023.8.17.2230,Vara Única da Comarca de Barreiros,13/05/2026,Prioridade Legal,3
5ª CC,0000379-22.2025.8.17.2230,Vara Única da Comarca de Barreiros,29/04/2026,Prioridade Legal,17
5ª CC,0000383-26.2017.8.17.0230,Vara Única da Comarca de Barreiros,06/05/2026,Prioridade Legal,0
5ª CC,0000403-84.2024.8.17.2230,Vara Única da Comarca de Barreiros,07/05/2026,Prioridade Legal,9
5ª CC,0000478-31.2021.8.17.2230,Vara Única da Comarca de Barreiros,07/05/2026,Prioridade Legal,0
4ª CCJ,0000782-30.2021.8.17.2230,Vara Única da Comarca de Barreiros,27/04/2026,Prioridade Legal,19
5ª CC,0000785-82.2021.8.17.2230,Vara Única da Comarca de Barreiros,06/05/2026,Prioridade Legal,10
5ª CC,0000874-03.2024.8.17.2230,Vara Única da Comarca de Barreiros,04/05/2026,Sem prioridade,12
5ª CC,0001001-14.2019.8.17.2230,Vara Única da Comarca de Barreiros,22/04/2026,Prioridade Legal,24
5ª CC,0001017-32.2011.8.17.0230,Vara Única da Comarca de Barreiros,27/04/2026,Sem prioridade,19
5ª CC,0001079-37.2021.8.17.2230,Vara Única da Comarca de Barreiros,04/05/2026,Prioridade Legal,12
5ª CC,0001112-56.2023.8.17.2230,Vara Única da Comarca de Barreiros,28/04/2026,Sem prioridade,18
5ª CC,0001136-21.2022.8.17.2230,Vara Única da Comarca de Barreiros,07/05/2026,Prioridade Legal,9
5ª CC,0001161-29.2025.8.17.2230,Vara Única da Comarca de Barreiros,04/05/2026,Prioridade Legal,12
5ª CC,0001161-35.2013.8.17.0230,Vara Única da Comarca de Barreiros,28/04/2026,Prioridade Legal,18
5ª CC,0001169-40.2024.8.17.2230,Vara Única da Comarca de Barreiros,04/05/2026,Prioridade Legal,12
4ª CCJ,0001384-50.2023.8.17.2230,Vara Única da Comarca de Barreiros,22/04/2026,Prioridade Legal,24
5ª CC,0001394-95.2014.8.17.0230,Vara Única da Comarca de Barreiros,30/04/2026,Prioridade Legal,16
5ª CC,0001697-11.2023.8.17.2230,Vara Única da Comarca de Barreiros,30/04/2026,Prioridade Legal,16
5ª CC,0001704-38.2013.8.17.0230,Vara Única da Comarca de Barreiros,04/05/2026,Sem prioridade,12
5ª CC,0001739-94.2022.8.17.2230,Vara Única da Comarca de Barreiros,05/05/2026,Prioridade Legal,0
5ª CC,0001839-49.2022.8.17.2230,Vara Única da Comarca de Barreiros,14/05/2026,Sem prioridade,2
5ª CC,0001925-20.2022.8.17.2230,Vara Única da Comarca de Barreiros,08/05/2026,Prioridade Legal,8
5ª CCJ,0000022-30.2017.8.17.2260,1ª Vara Cível da Comarca de Belo Jardim,08/05/2026,Prioridade Legal,8
6ª CC,0000371-78.2001.8.17.0260,1ª Vara Cível da Comarca de Belo Jardim,07/05/2026,Prioridade Legal,9
5ª CCJ,0000722-93.2023.8.17.2260,1ª Vara Cível da Comarca de Belo Jardim,08/05/2026,Prioridade Legal,8
5ª CCJ,0001261-89.2016.8.17.0260,1ª Vara Cível da Comarca de Belo Jardim,04/05/2026,Sem prioridade,12
5ª CCJ,0001545-67.2023.8.17.2260,1ª Vara Cível da Comarca de Belo Jardim,15/05/2026,Prioridade Legal,1
5ª CCJ,0001597-73.2017.8.17.2260,1ª Vara Cível da Comarca de Belo Jardim,24/04/2026,Prioridade Legal,22
5ª CCJ,0001905-65.2024.8.17.2260,1ª Vara Cível da Comarca de Belo Jardim,24/04/2026,Prioridade Legal,22
5ª CCJ,0001935-09.2012.8.17.0260,1ª Vara Cível da Comarca de Belo Jardim,05/05/2026,Sem prioridade,11
6ª CC,0002457-64.2023.8.17.2260,1ª Vara Cível da Comarca de Belo Jardim,07/05/2026,Prioridade Legal,9
6ª CC,0002567-92.2025.8.17.2260,1ª Vara Cível da Comarca de Belo Jardim,13/05/2026,Prioridade Legal,3
6ª CC,0003059-89.2022.8.17.2260,1ª Vara Cível da Comarca de Belo Jardim,14/05/2026,Prioridade Legal,2
6ª CC,0003359-17.2023.8.17.2260,1ª Vara Cível da Comarca de Belo Jardim,11/05/2026,Sem prioridade,5
6ª CC,0003511-31.2024.8.17.2260,1ª Vara Cível da Comarca de Belo Jardim,07/05/2026,Prioridade Legal,9
5ª CCJ,0003621-98.2022.8.17.2260,1ª Vara Cível da Comarca de Belo Jardim,15/05/2026,Prioridade Legal,1
5ª CCJ,0004585-58.2014.8.17.0260,1ª Vara Cível da Comarca de Belo Jardim,15/05/2026,Prioridade Legal,1
5ª CCJ,0000142-97.2022.8.17.2260,2ª Vara Cível da Comarca de Belo Jardim,14/05/2026,Prioridade Legal,2
6ª CC,0000197-09.2026.8.17.2260,2ª Vara Cível da Comarca de Belo Jardim,11/05/2026,Prioridade Legal,5
6ª CC,0000237-93.2023.8.17.2260,2ª Vara Cível da Comarca de Belo Jardim,08/05/2026,Sem prioridade,8
6ª CC,0000241-04.2021.8.17.2260,2ª Vara Cível da Comarca de Belo Jardim,08/05/2026,Sem prioridade,8
5ª CCJ,0000425-62.2018.8.17.2260,2ª Vara Cível da Comarca de Belo Jardim,12/05/2026,Prioridade Legal,4
5ª CCJ,0000530-92.2025.8.17.2260,2ª Vara Cível da Comarca de Belo Jardim,20/04/2026,Sem prioridade,26
5ª CCJ,0001269-65.2025.8.17.2260,2ª Vara Cível da Comarca de Belo Jardim,23/04/2026,Prioridade Legal,23
5ª CCJ,0001805-86.2019.8.17.2260,2ª Vara Cível da Comarca de Belo Jardim,06/05/2026,Prioridade Legal,10
6ª CC,0003173-91.2023.8.17.2260,2ª Vara Cível da Comarca de Belo Jardim,12/05/2026,Prioridade Legal,4
6ª CC,0003497-18.2022.8.17.2260,2ª Vara Cível da Comarca de Belo Jardim,15/05/2026,Sem prioridade,1
5ª CCJ,0003620-16.2022.8.17.2260,2ª Vara Cível da Comarca de Belo Jardim,27/04/2026,Sem prioridade,19
6ª CC,0003866-12.2022.8.17.2260,2ª Vara Cível da Comarca de Belo Jardim,08/05/2026,Prioridade Legal,8
2ª CC,0000218-58.2021.8.17.7110,Vara Criminal da Comarca de Belo Jardim,15/05/2026,Sem prioridade,0
2ª CC,0000403-19.2020.8.17.0260,Vara Criminal da Comarca de Belo Jardim,15/05/2026,Sem prioridade,0
2ª CC,0000571-29.2024.8.17.4480,Vara Criminal da Comarca de Belo Jardim,15/05/2026,Prioridade Legal,0
2ª CC,0001484-43.2018.8.17.1110,Vara Criminal da Comarca de Belo Jardim,14/05/2026,Sem prioridade,0
6ª CCJ,0000149-48.1998.8.17.0250,Vara Única da Comarca de Belém São Francisco,08/05/2026,Sem prioridade,8
7ª CC,0000212-18.2020.8.17.2250,Vara Única da Comarca de Belém São Francisco,06/05/2026,Prioridade Legal,10
6ª CCJ,0000313-16.2024.8.17.2250,Vara Única da Comarca de Belém São Francisco,12/05/2026,Prioridade Legal,4
7ª CC,0000484-03.2017.8.17.0250,Vara Única da Comarca de Belém São Francisco,14/05/2026,Prioridade Legal,0
7ª CC,0000533-56.2024.8.17.4370,Vara Única da Comarca de Belém São Francisco,08/05/2026,Prioridade Legal,0
7ª CC,0000752-95.2022.8.17.2250,Vara Única da Comarca de Belém São Francisco,15/05/2026,Prioridade Legal,1
6ª CC,0000523-16.2020.8.17.2280,1ª Vara da Comarca de Bezerros,08/05/2026,Sem prioridade,8
5ª CCJ,0001229-58.2015.8.17.0280,1ª Vara da Comarca de Bezerros,11/05/2026,Sem prioridade,5
6ª CC,0001293-33.2025.8.17.2280,1ª Vara da Comarca de Bezerros,08/05/2026,Prioridade Legal,8
5ª CCJ,0003610-72.2023.8.17.2280,1ª Vara da Comarca de Bezerros,20/04/2026,Prioridade Legal,26
6ª CC,0000014-75.2026.8.17.2280,2ª Vara da Comarca de Bezerros,14/05/2026,Sem prioridade,2
5ª CCJ,0000273-46.2021.8.17.2280,2ª Vara da Comarca de Bezerros,29/04/2026,Prioridade Legal,17
5ª CCJ,0000305-51.2021.8.17.2280,2ª Vara da Comarca de Bezerros,30/04/2026,Prioridade Legal,16
5ª CCJ,0000309-21.2014.8.17.0280,2ª Vara da Comarca de Bezerros,16/04/2026,Sem prioridade,30
5ª CCJ,0001623-30.2025.8.17.2280,2ª Vara da Comarca de Bezerros,15/05/2026,Prioridade Legal,1
6ª CC,0002038-18.2022.8.17.2280,2ª Vara da Comarca de Bezerros,14/05/2026,Prioridade Legal,2
6ª CC,0002572-88.2024.8.17.2280,2ª Vara da Comarca de Bezerros,08/05/2026,Prioridade Legal,8
5ª CCJ,0002602-26.2024.8.17.2280,2ª Vara da Comarca de Bezerros,16/04/2026,Sem prioridade,30
6ª CC,0003078-64.2024.8.17.2280,2ª Vara da Comarca de Bezerros,07/05/2026,Sem prioridade,0
5ª CCJ,0148631-43.2023.8.17.2001,2ª Vara da Comarca de Bezerros,15/05/2026,Prioridade Legal,1
7ª CC,0000008-98.2001.8.17.0290,Vara Única da Comarca de Bodocó,06/05/2026,Sem prioridade,10
7ª CC,0000135-06.2019.8.17.0290,Vara Única da Comarca de Bodocó,14/05/2026,Prioridade Legal,0
7ª CC,0000167-70.2025.8.17.5020,Vara Única da Comarca de Bodocó,13/05/2026,Prioridade Legal,0
6ª CCJ,0000345-95.2024.8.17.2290,Vara Única da Comarca de Bodocó,04/05/2026,Sem prioridade,13
7ª CC,0000377-42.2020.8.17.2290,Vara Única da Comarca de Bodocó,06/05/2026,Prioridade Legal,10
7ª CC,0000452-18.2019.8.17.2290,Vara Única da Comarca de Bodocó,06/05/2026,Prioridade Legal,10
7ª CC,0000505-86.2025.8.17.2290,Vara Única da Comarca de Bodocó,11/05/2026,Prioridade Legal,5
6ª CC,0000438-04.2019.8.17.2300,1ª Vara da Comarca de Bom Conselho,15/05/2026,Sem prioridade,1
6ª CC,0000686-67.2019.8.17.2300,1ª Vara da Comarca de Bom Conselho,08/05/2026,Prioridade Legal,8
6ª CC,0000714-35.2019.8.17.2300,1ª Vara da Comarca de Bom Conselho,14/05/2026,Sem prioridade,2
6ª CC,0000934-57.2024.8.17.2300,1ª Vara da Comarca de Bom Conselho,14/05/2026,Sem prioridade,2
6ª CC,0001112-12.2012.8.17.0300,1ª Vara da Comarca de Bom Conselho,14/05/2026,Sem prioridade,2
6ª CC,0001375-38.2024.8.17.2300,1ª Vara da Comarca de Bom Conselho,14/05/2026,Prioridade Legal,2
6ª CC,0001456-56.2013.8.17.0300,1ª Vara da Comarca de Bom Conselho,07/05/2026,Prioridade Legal,0
6ª CC,0001889-88.2024.8.17.2300,1ª Vara da Comarca de Bom Conselho,14/05/2026,Prioridade Legal,2
5ª CCJ,0000961-07.2016.8.17.0300,2ª Vara da Comarca de Bom Conselho,16/04/2026,Sem prioridade,30
6ª CC,0001011-42.2019.8.17.2300,2ª Vara da Comarca de Bom Conselho,15/05/2026,Sem prioridade,1
5ª CCJ,0001626-56.2024.8.17.2300,2ª Vara da Comarca de Bom Conselho,22/04/2026,Sem prioridade,24
6ª CC,0001786-86.2021.8.17.2300,2ª Vara da Comarca de Bom Conselho,15/05/2026,Sem prioridade,1
6ª CC,0001970-08.2022.8.17.2300,2ª Vara da Comarca de Bom Conselho,15/05/2026,Prioridade Legal,1
5ª CCJ,0000065-40.2019.8.17.2310,Vara Única da Comarca de Bom Jardim,30/04/2026,Prioridade Legal,16
6ª CC,0000179-13.2018.8.17.2310,Vara Única da Comarca de Bom Jardim,12/05/2026,Prioridade Legal,4
5ª CCJ,0000231-72.2019.8.17.2310,Vara Única da Comarca de Bom Jardim,30/03/2026,Prioridade Legal,47
5ª CCJ,0000375-75.2021.8.17.2310,Vara Única da Comarca de Bom Jardim,07/05/2026,Prioridade Legal,9
5ª CCJ,0000462-94.2022.8.17.2310,Vara Única da Comarca de Bom Jardim,29/04/2026,Prioridade Legal,17
5ª CCJ,0000508-20.2021.8.17.2310,Vara Única da Comarca de Bom Jardim,29/04/2026,Prioridade Legal,17
5ª CCJ,0000513-13.2019.8.17.2310,Vara Única da Comarca de Bom Jardim,27/03/2026,Prioridade Legal,50
5ª CCJ,0000600-91.2015.8.17.0310,Vara Única da Comarca de Bom Jardim,22/04/2026,Prioridade Legal,24
6ª CC,0000031-37.1990.8.17.0320,Vara Única da Comarca de Bonito,13/05/2026,Prioridade Legal,3
6ª CC,0000082-70.2024.8.17.2320,Vara Única da Comarca de Bonito,14/05/2026,Sem prioridade,2
6ª CC,0000169-31.2021.8.17.2320,Vara Única da Comarca de Bonito,15/05/2026,Sem prioridade,1
5ª CCJ,0000203-85.2004.8.17.0320,Vara Única da Comarca de Bonito,15/05/2026,Sem prioridade,1
5ª CCJ,0000674-28.2009.8.17.0320,Vara Única da Comarca de Bonito,21/04/2026,Sem prioridade,25
6ª CC,0000803-90.2022.8.17.2320,Vara Única da Comarca de Bonito,15/05/2026,Prioridade Legal,1
5ª CCJ,0000886-38.2024.8.17.2320,Vara Única da Comarca de Bonito,30/04/2026,Prioridade Legal,16
6ª CC,0001629-53.2021.8.17.2320,Vara Única da Comarca de Bonito,14/05/2026,Prioridade Legal,2
6ª CC,0001655-46.2024.8.17.2320,Vara Única da Comarca de Bonito,15/05/2026,Prioridade Legal,2
6ª CC,0000409-48.2018.8.17.0340,Vara Única da Comarca de Brejo da Madre de Deus,08/05/2026,Sem prioridade,0
5ª CCJ,0001314-91.2023.8.17.2340,Vara Única da Comarca de Brejo da Madre de Deus,22/04/2026,Sem prioridade,24
5ª CCJ,0001332-15.2023.8.17.2340,Vara Única da Comarca de Brejo da Madre de Deus,13/05/2026,Sem prioridade,3
6ª CC,0007654-82.2024.8.17.2480,Vara Única da Comarca de Brejo da Madre de Deus,12/05/2026,Prioridade Legal,4
5ª CCJ,0000252-93.2010.8.17.0360,Vara Única da Comarca de Buíque,15/05/2026,Prioridade Legal,1
6ª CC,0000346-30.2025.8.17.2360,Vara Única da Comarca de Buíque,07/05/2026,Sem prioridade,9
6ª CC,0000379-30.2019.8.17.2360,Vara Única da Comarca de Buíque,07/05/2026,Prioridade Legal,9
2ª CC,0038237-26.2023.8.17.2370,1ª Vara Criminal da Comarca do Cabo de Santo Agostinho,15/05/2026,Prioridade Legal,0
2ª CC,0039785-86.2018.8.17.0810,1ª Vara Criminal da Comarca do Cabo de Santo Agostinho,15/05/2026,Prioridade Legal,0
5ª CC,0000846-76.2019.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,27/04/2026,Prioridade Legal,19
5ª CC,0001311-80.2022.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,28/04/2026,Prioridade Legal,18
5ª CC,0001879-09.2016.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,28/04/2026,Prioridade Legal,18
5ª CC,0002002-02.2019.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,27/04/2026,Prioridade Legal,19
5ª CC,0003270-96.2016.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,30/04/2026,Prioridade Legal,16
5ª CC,0003995-85.2016.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,13/05/2026,Sem prioridade,3
5ª CC,0004309-94.2017.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,10/05/2026,Prioridade Legal,6
5ª CC,0004446-03.2022.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,29/04/2026,Super prioridade,17
5ª CC,0004543-32.2024.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,29/04/2026,Prioridade Legal,17
5ª CC,0005081-13.2024.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,24/04/2026,Prioridade Legal,22
5ª CC,0005470-66.2022.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,29/04/2026,Prioridade Legal,17
4ª CCJ,0007554-35.2025.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,06/05/2026,Sem prioridade,10
5ª CC,0008363-30.2022.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,07/05/2026,Prioridade Legal,9
5ª CC,0008999-25.2024.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,08/05/2026,Prioridade Legal,8
5ª CC,0009967-65.2018.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,23/04/2026,Prioridade Legal,23
5ª CC,0011536-62.2022.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,13/05/2026,Sem prioridade,3
5ª CC,0013839-49.2022.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,07/05/2026,Prioridade Legal,9
5ª CC,0020920-20.2020.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,27/04/2026,Prioridade Legal,19
5ª CC,0021365-33.2023.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,30/04/2026,Prioridade Legal,16
5ª CC,0022469-60.2023.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,29/04/2026,Prioridade Legal,17
5ª CC,0026531-17.2021.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,24/04/2026,Prioridade Legal,22
5ª CC,0027910-22.2023.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,27/04/2026,Prioridade Legal,19
5ª CC,0028667-16.2023.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,30/04/2026,Prioridade Legal,16
5ª CC,0038241-68.2020.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,30/04/2026,Prioridade Legal,16
5ª CC,0038329-04.2023.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,07/05/2026,Prioridade Legal,9
5ª CC,0038738-77.2023.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,07/05/2026,Prioridade Legal,9
5ª CC,0039258-37.2023.8.17.2370,1ª Vara Cível da Comarca do Cabo de Santo Agostinho,28/04/2026,Sem prioridade,18
5ª CC,0000020-74.2024.8.17.2370,2ª Vara Cível da Comarca do Cabo de Santo Agostinho,05/05/2026,Sem prioridade,11
5ª CC,0001580-80.2026.8.17.2370,2ª Vara Cível da Comarca do Cabo de Santo Agostinho,29/04/2026,Prioridade Legal,17
5ª CC,0002480-97.2025.8.17.2370,2ª Vara Cível da Comarca do Cabo de Santo Agostinho,27/04/2026,Prioridade Legal,19
5ª CC,0005370-09.2025.8.17.2370,2ª Vara Cível da Comarca do Cabo de Santo Agostinho,27/04/2026,Sem prioridade,19
4ª CCJ,0007468-64.2025.8.17.2370,2ª Vara Cível da Comarca do Cabo de Santo Agostinho,05/05/2026,Prioridade Legal,11
5ª CC,0008011-72.2022.8.17.2370,2ª Vara Cível da Comarca do Cabo de Santo Agostinho,05/05/2026,Sem prioridade,11
4ª CCJ,0019248-40.2021.8.17.2370,2ª Vara Cível da Comarca do Cabo de Santo Agostinho,22/04/2026,Prioridade Legal,24
5ª CC,0020694-10.2023.8.17.2370,2ª Vara Cível da Comarca do Cabo de Santo Agostinho,05/05/2026,Sem prioridade,11
2ª CC,0001420-56.2022.8.17.5810,3ª Vara Criminal da Comarca do Cabo de Santo Agostinho,14/05/2026,Prioridade Legal,0
5ª CC,0000699-11.2023.8.17.2370,3ª Vara Cível da Comarca do Cabo de Santo Agostinho,25/04/2026,Sem prioridade,21
5ª CC,0001587-19.2019.8.17.2370,3ª Vara Cível da Comarca do Cabo de Santo Agostinho,06/05/2026,Sem prioridade,10
5ª CC,0001831-35.2025.8.17.2370,3ª Vara Cível da Comarca do Cabo de Santo Agostinho,08/05/2026,Prioridade Legal,8
4ª CCJ,0001870-42.2019.8.17.2370,3ª Vara Cível da Comarca do Cabo de Santo Agostinho,07/05/2026,Prioridade Legal,9
5ª CC,0002761-53.2025.8.17.2370,3ª Vara Cível da Comarca do Cabo de Santo Agostinho,25/04/2026,Prioridade Legal,21
5ª CC,0003018-15.2024.8.17.2370,3ª Vara Cível da Comarca do Cabo de Santo Agostinho,08/05/2026,Prioridade Legal,8
5ª CC,0006167-82.2025.8.17.2370,3ª Vara Cível da Comarca do Cabo de Santo Agostinho,07/05/2026,Prioridade Legal,9
5ª CC,0009893-40.2020.8.17.2370,3ª Vara Cível da Comarca do Cabo de Santo Agostinho,08/05/2026,Prioridade Legal,8
5ª CC,0013002-91.2022.8.17.2370,3ª Vara Cível da Comarca do Cabo de Santo Agostinho,30/04/2026,Sem prioridade,16
5ª CC,0000896-29.2024.8.17.2370,4ª Vara Cível da Comarca do Cabo de Santo Agostinho,04/05/2026,Prioridade Legal,12
5ª CC,0000927-49.2024.8.17.2370,4ª Vara Cível da Comarca do Cabo de Santo Agostinho,27/04/2026,Prioridade Legal,19
5ª CC,0002497-36.2025.8.17.2370,4ª Vara Cível da Comarca do Cabo de Santo Agostinho,04/05/2026,Prioridade Legal,12
5ª CC,0002747-69.2025.8.17.2370,4ª Vara Cível da Comarca do Cabo de Santo Agostinho,05/05/2026,Prioridade Legal,11
4ª CCJ,0003075-67.2023.8.17.2370,4ª Vara Cível da Comarca do Cabo de Santo Agostinho,06/04/2026,Prioridade Legal,40
5ª CC,0003621-88.2024.8.17.2370,4ª Vara Cível da Comarca do Cabo de Santo Agostinho,27/04/2026,Sem prioridade,19
